day,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
2020-09-17,253,52,650,106,1970,1104,1021,761,3617,729,3406,1023,1263,762,777,757,772,2469,661,333,539,294,3408,1252,218,7393,815
2020-09-18,226,263,858,229,2364,1440,1075,802,4141,1081,3184,649,1495,985,607,910,618,2123,2955,309,337,396,2968,1232,104,7711,669
2020-09-19,119,652,1214,137,2191,650,1177,447,927,753,2824,382,617,314,622,807,309,1557,1463,0,202,214,3391,1084,108,7141,256
2020-09-20,18,558,184,125,1093,291,653,571,540,324,2044,185,369,256,148,475,247,1409,648,254,166,28,637,370,101,3627,121
2020-09-21,27,212,163,83,693,229,806,894,2575,291,1141,926,1744,864,143,260,738,606,137,242,404,212,572,712,200,2032,729
2020-09-22,140,288,767,189,1809,1102,794,686,3766,965,2039,652,1070,1382,616,711,675,2184,1710,311,514,377,2136,1360,120,8090,514
2020-09-23,151,551,726,229,1610,1369,705,735,3465,777,3081,815,1299,1281,553,677,771,1245,1129,298,525,297,1951,1208,160,6551,567
2020-09-24,159,194,876,152,1833,556,891,762,3035,496,2587,770,1249,1322,519,538,598,1585,3100,274,175,258,1781,1148,250,6267,640
2020-09-25,154,184,916,141,1810,710,950,897,2463,737,4578,638,1180,1202,567,565,780,1424,1503,171,251,207,1898,1057,124,6681,522
2020-09-26,149,187,964,88,2128,725,713,457,392,557,2871,258,646,930,597,672,361,2079,182,0,191,230,2004,986,190,5967,194
2020-09-27,15,170,247,50,850,480,905,470,427,275,2269,233,267,312,52,76,193,1132,2190,272,285,57,397,493,166,1349,155
2020-09-28,11,99,292,140,593,403,992,604,4788,421,1518,638,1121,1107,204,80,494,839,146,248,178,217,262,482,89,905,0
2020-09-29,145,156,1256,119,1623,674,812,918,2927,669,2154,743,1350,1274,667,1229,859,1316,1693,420,287,264,2475,1195,108,6377,1138
2020-09-30,192,330,1362,200,2274,1020,928,776,3381,719,2878,533,948,1294,613,846,763,1600,1084,282,238,232,2319,1217,160,6109,603
2020-10-01,187,625,914,131,1524,862,882,860,2340,631,3438,589,962,1060,542,701,649,1907,1452,391,350,332,6614,1146,195,6097,402
2020-10-02,146,246,959,144,1354,469,915,675,2184,593,3475,648,1084,999,464,865,610,1398,4160,452,212,285,3241,1098,144,5608,390
2020-10-03,107,178,938,73,1307,330,741,719,174,430,3445,247,556,231,408,612,236,1512,1180,0,103,70,2160,911,223,6096,21
2020-10-04,10,170,245,26,729,271,630,552,644,170,1672,270,258,96,32,68,259,761,126,237,47,0,132,585,193,473,59
2020-10-05,15,37,191,73,565,11497,554,705,2741,365,1267,553,810,755,177,37,673,330,1637,254,160,82,778,826,185,677,109
2020-10-06,118,148,998,113,2142,1444,820,849,3266,530,1658,481,1010,1064,674,763,684,1353,2077,855,231,185,1878,1398,145,6260,382
2020-10-07,13,143,921,149,1834,1377,582,740,2465,712,2908,521,973,882,751,922,588,1570,2024,450,167,244,2331,1210,167,5916,378
2020-10-08,16,112,875,122,1817,947,823,740,1602,589,2009,544,1070,648,434,597,575,470,2705,102,142,252,1917,1451,265,5649,357
2020-10-09,183,115,866,130,1412,386,615,769,1770,608,3049,475,765,447,536,678,828,1404,1936,194,156,309,2150,1534,288,5786,344
2020-10-10,14,137,805,88,1754,1025,762,363,288,357,3050,108,306,13,428,584,317,1532,1327,0,333,197,2009,977,256,6626,88
2020-10-11,19,36,419,83,993,387,466,471,260,216,1796,164,170,20,164,146,232,1008,268,450,128,22,376,599,395,2844,59
2020-10-12,13,54,8,38,677,182,377,822,175,125,1031,237,192,38,56,78,313,1831,183,73,33,42,426,795,79,684,74
2020-10-13,209,74,399,169,693,306,818,946,2033,280,659,485,733,839,140,77,648,718,195,558,153,147,386,395,259,685,355
2020-10-14,29,128,654,152,2460,862,828,847,2136,484,1346,440,915,684,718,742,868,913,1152,661,267,505,1962,1507,193,6031,360
2020-10-15,105,110,848,145,1575,1327,728,871,1910,500,2430,546,691,704,665,825,827,1011,1077,2324,219,373,1903,1502,306,6553,351
2020-10-16,192,86,418,182,1536,1341,790,674,1498,406,3031,464,843,743,576,654,682,1325,3158,189,211,293,1728,1521,192,5627,236
2020-10-17,95,87,1402,78,1799,73,728,861,88,327,2565,112,386,276,384,403,362,803,129,0,84,162,2129,1832,194,5394,23
2020-10-18,25,128,411,41,654,857,653,461,0,164,1685,367,166,20,19,106,194,780,1309,1705,0,45,324,394,445,968,130
2020-10-19,47,35,261,72,881,773,752,1000,2994,494,965,453,554,867,114,101,514,1140,535,165,306,233,1004,1065,476,437,341
2020-10-20,100,116,938,119,1762,441,556,818,916,475,1459,417,783,989,496,664,672,1213,1208,624,119,217,1674,1557,261,4923,249
2020-10-21,60,102,1669,212,1221,1405,815,1162,1410,463,2395,350,850,1111,369,624,766,1173,1319,55,199,229,1769,1052,525,4299,252
